LapNumber,Driver,DriverNumber,Team,Position,LapTime,IsPersonalBest,Sector1Time,Sector2Time,Sector3Time,Compound,PitInTime,PitOutTime,PitStopDuration,FinishingPosition,GridPosition,FinalStatus,Season,RaceName,RaceType
24.0,STR,18,Aston Martin,13.0,0 days 00:01:49.810000,False,0 days 00:00:31.398000,0 days 00:00:49.181000,0 days 00:00:29.231000,HARD,,,,,,,2024,GP Belgica,historica
25.0,STR,18,Aston Martin,13.0,0 days 00:01:49.549000,False,0 days 00:00:31.348000,0 days 00:00:49.047000,0 days 00:00:29.154000,HARD,,,,,,,2024,GP Belgica,historica
26.0,STR,18,Aston Martin,13.0,0 days 00:01:49.528000,False,0 days 00:00:31.299000,0 days 00:00:48.980000,0 days 00:00:29.249000,HARD,,,,,,,2024,GP Belgica,historica
27.0,STR,18,Aston Martin,13.0,0 days 00:01:49.620000,False,0 days 00:00:31.319000,0 days 00:00:49.046000,0 days 00:00:29.255000,HARD,,,,,,,2024,GP Belgica,historica
28.0,STR,18,Aston Martin,12.0,0 days 00:01:49.339000,False,0 days 00:00:31.257000,0 days 00:00:48.860000,0 days 00:00:29.222000,HARD,,,,,,,2024,GP Belgica,historica
29.0,STR,18,Aston Martin,12.0,0 days 00:01:49.122000,True,0 days 00:00:31.119000,0 days 00:00:48.936000,0 days 00:00:29.067000,HARD,,,,,,,2024,GP Belgica,historica
30.0,STR,18,Aston Martin,12.0,0 days 00:01:48.849000,True,0 days 00:00:31.163000,0 days 00:00:48.652000,0 days 00:00:29.034000,HARD,,,,,,,2024,GP Belgica,historica
31.0,STR,18,Aston Martin,11.0,0 days 00:01:48.928000,False,0 days 00:00:31.211000,0 days 00:00:48.642000,0 days 00:00:29.075000,HARD,,,,,,,2024,GP Belgica,historica
32.0,STR,18,Aston Martin,11.0,0 days 00:01:48.865000,False,0 days 00:00:31.135000,0 days 00:00:48.586000,0 days 00:00:29.144000,HARD,,,,,,,2024,GP Belgica,historica
33.0,STR,18,Aston Martin,11.0,0 days 00:01:48.845000,True,0 days 00:00:31.076000,0 days 00:00:48.676000,0 days 00:00:29.093000,HARD,,,,,,,2024,GP Belgica,historica
34.0,STR,18,Aston Martin,11.0,0 days 00:01:49.135000,False,0 days 00:00:31.103000,0 days 00:00:48.861000,0 days 00:00:29.171000,HARD,,,,,,,2024,GP Belgica,historica
35.0,STR,18,Aston Martin,10.0,0 days 00:01:49.297000,False,0 days 00:00:31.024000,0 days 00:00:49.127000,0 days 00:00:29.146000,HARD,,,,,,,2024,GP Belgica,historica
36.0,STR,18,Aston Martin,10.0,0 days 00:01:48.973000,False,0 days 00:00:31.122000,0 days 00:00:48.383000,0 days 00:00:29.468000,HARD,,,,,,,2024,GP Belgica,historica
37.0,STR,18,Aston Martin,11.0,0 days 00:01:50.136000,False,0 days 00:00:31.230000,0 days 00:00:49.655000,0 days 00:00:29.251000,HARD,,,,,,,2024,GP Belgica,historica
38.0,STR,18,Aston Martin,12.0,0 days 00:01:49.703000,False,0 days 00:00:31.194000,0 days 00:00:49.413000,0 days 00:00:29.096000,HARD,,,,,,,2024,GP Belgica,historica
39.0,STR,18,Aston Martin,12.0,0 days 00:01:48.933000,False,0 days 00:00:31.103000,0 days 00:00:48.672000,0 days 00:00:29.158000,HARD,,,,,,,2024,GP Belgica,historica
40.0,STR,18,Aston Martin,12.0,0 days 00:01:49.032000,False,0 days 00:00:31.095000,0 days 00:00:48.742000,0 days 00:00:29.195000,HARD,,,,,,,2024,GP Belgica,historica
41.0,STR,18,Aston Martin,12.0,0 days 00:01:48.766000,True,0 days 00:00:31.163000,0 days 00:00:48.488000,0 days 00:00:29.115000,HARD,,,,,,,2024,GP Belgica,historica
42.0,STR,18,Aston Martin,12.0,0 days 00:01:48.839000,False,0 days 00:00:31.108000,0 days 00:00:48.674000,0 days 00:00:29.057000,HARD,,,,,,,2024,GP Belgica,historica
43.0,STR,18,Aston Martin,12.0,0 days 00:01:48.195000,True,0 days 00:00:31.040000,0 days 00:00:48.092000,0 days 00:00:29.063000,HARD,,,,,,,2024,GP Belgica,historica
44.0,STR,18,Aston Martin,12.0,0 days 00:01:48.105000,True,0 days 00:00:31.093000,0 days 00:00:48.086000,0 days 00:00:28.926000,HARD,,,,,,,2024,GP Belgica,historica
1.0,HUL,27,Haas F1 Team,16.0,,False,,0 days 00:00:53.595000,0 days 00:00:29.837000,MEDIUM,,,,,,,2024,GP Belgica,historica
2.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:51.800000,True,0 days 00:00:30.661000,0 days 00:00:51.433000,0 days 00:00:29.706000,MEDIUM,,,,,,,2024,GP Belgica,historica
3.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:51.234000,True,0 days 00:00:30.941000,0 days 00:00:50.656000,0 days 00:00:29.637000,MEDIUM,,,,,,,2024,GP Belgica,historica
4.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:50.912000,True,0 days 00:00:30.942000,0 days 00:00:50.432000,0 days 00:00:29.538000,MEDIUM,,,,,,,2024,GP Belgica,historica
5.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:50.769000,True,0 days 00:00:31.128000,0 days 00:00:50.106000,0 days 00:00:29.535000,MEDIUM,,,,,,,2024,GP Belgica,historica
6.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:51.278000,False,0 days 00:00:31.296000,0 days 00:00:50.406000,0 days 00:00:29.576000,MEDIUM,,,,,,,2024,GP Belgica,historica
7.0,HUL,27,Haas F1 Team,19.0,0 days 00:01:55.520000,False,0 days 00:00:31.418000,0 days 00:00:50.197000,0 days 00:00:33.905000,MEDIUM,0 days 01:08:23.041000,0 days 01:08:46.598000,0 days 00:00:23.557000,,,,2024,GP Belgica,historica
8.0,HUL,27,Haas F1 Team,19.0,0 days 00:02:04.815000,False,0 days 00:00:46.189000,0 days 00:00:49.360000,0 days 00:00:29.266000,HARD,,,,,,,2024,GP Belgica,historica
9.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.634000,True,0 days 00:00:31.106000,0 days 00:00:49.154000,0 days 00:00:29.374000,HARD,,,,,,,2024,GP Belgica,historica
10.0,HUL,27,Haas F1 Team,17.0,0 days 00:01:49.269000,True,0 days 00:00:30.754000,0 days 00:00:49.321000,0 days 00:00:29.194000,HARD,,,,,,,2024,GP Belgica,historica
11.0,HUL,27,Haas F1 Team,17.0,0 days 00:01:49.727000,False,0 days 00:00:31.187000,0 days 00:00:49.257000,0 days 00:00:29.283000,HARD,,,,,,,2024,GP Belgica,historica
12.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:49.825000,False,0 days 00:00:31.144000,0 days 00:00:49.332000,0 days 00:00:29.349000,HARD,,,,,,,2024,GP Belgica,historica
13.0,HUL,27,Haas F1 Team,14.0,0 days 00:01:49.805000,False,0 days 00:00:31.164000,0 days 00:00:49.345000,0 days 00:00:29.296000,HARD,,,,,,,2024,GP Belgica,historica
14.0,HUL,27,Haas F1 Team,14.0,0 days 00:01:50.517000,False,0 days 00:00:30.541000,0 days 00:00:50.676000,0 days 00:00:29.300000,HARD,,,,,,,2024,GP Belgica,historica
15.0,HUL,27,Haas F1 Team,13.0,0 days 00:01:49.984000,False,0 days 00:00:31.185000,0 days 00:00:49.425000,0 days 00:00:29.374000,HARD,,,,,,,2024,GP Belgica,historica
16.0,HUL,27,Haas F1 Team,14.0,0 days 00:01:50.703000,False,0 days 00:00:31.264000,0 days 00:00:50.212000,0 days 00:00:29.227000,HARD,,,,,,,2024,GP Belgica,historica
17.0,HUL,27,Haas F1 Team,15.0,0 days 00:01:50.966000,False,0 days 00:00:31.138000,0 days 00:00:49.794000,0 days 00:00:30.034000,HARD,,,,,,,2024,GP Belgica,historica
18.0,HUL,27,Haas F1 Team,14.0,0 days 00:01:50.490000,False,0 days 00:00:30.807000,0 days 00:00:50.195000,0 days 00:00:29.488000,HARD,,,,,,,2024,GP Belgica,historica
19.0,HUL,27,Haas F1 Team,15.0,0 days 00:01:51.403000,False,0 days 00:00:31.527000,0 days 00:00:50.448000,0 days 00:00:29.428000,HARD,,,,,,,2024,GP Belgica,historica
20.0,HUL,27,Haas F1 Team,16.0,0 days 00:01:54.819000,False,0 days 00:00:31.322000,0 days 00:00:49.914000,0 days 00:00:33.583000,HARD,0 days 01:32:34.881000,0 days 01:32:58.220000,0 days 00:00:23.339000,,,,2024,GP Belgica,historica
21.0,HUL,27,Haas F1 Team,19.0,0 days 00:02:03.837000,False,0 days 00:00:45.678000,0 days 00:00:48.968000,0 days 00:00:29.191000,MEDIUM,,,,,,,2024,GP Belgica,historica
22.0,HUL,27,Haas F1 Team,19.0,0 days 00:01:49.293000,False,0 days 00:00:31.170000,0 days 00:00:48.837000,0 days 00:00:29.286000,MEDIUM,,,,,,,2024,GP Belgica,historica
23.0,HUL,27,Haas F1 Team,19.0,0 days 00:01:50.063000,False,0 days 00:00:31.229000,0 days 00:00:49.492000,0 days 00:00:29.342000,MEDIUM,,,,,,,2024,GP Belgica,historica
24.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:50.433000,False,0 days 00:00:31.381000,0 days 00:00:49.630000,0 days 00:00:29.422000,MEDIUM,,,,,,,2024,GP Belgica,historica
25.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.500000,False,0 days 00:00:31.234000,0 days 00:00:48.964000,0 days 00:00:29.302000,MEDIUM,,,,,,,2024,GP Belgica,historica
26.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.228000,True,0 days 00:00:31.179000,0 days 00:00:48.742000,0 days 00:00:29.307000,MEDIUM,,,,,,,2024,GP Belgica,historica
27.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.169000,True,0 days 00:00:31.110000,0 days 00:00:48.697000,0 days 00:00:29.362000,MEDIUM,,,,,,,2024,GP Belgica,historica
28.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.373000,False,0 days 00:00:31.248000,0 days 00:00:48.806000,0 days 00:00:29.319000,MEDIUM,,,,,,,2024,GP Belgica,historica
29.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.571000,False,0 days 00:00:31.236000,0 days 00:00:49.025000,0 days 00:00:29.310000,MEDIUM,,,,,,,2024,GP Belgica,historica
30.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.612000,False,0 days 00:00:31.241000,0 days 00:00:48.918000,0 days 00:00:29.453000,MEDIUM,,,,,,,2024,GP Belgica,historica
31.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.525000,False,0 days 00:00:31.266000,0 days 00:00:48.899000,0 days 00:00:29.360000,MEDIUM,,,,,,,2024,GP Belgica,historica
32.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.323000,False,0 days 00:00:31.202000,0 days 00:00:48.626000,0 days 00:00:29.495000,MEDIUM,,,,,,,2024,GP Belgica,historica
33.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.203000,False,0 days 00:00:31.117000,0 days 00:00:48.750000,0 days 00:00:29.336000,MEDIUM,,,,,,,2024,GP Belgica,historica
34.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:50.294000,False,0 days 00:00:31.200000,0 days 00:00:49.588000,0 days 00:00:29.506000,MEDIUM,,,,,,,2024,GP Belgica,historica
35.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.421000,False,0 days 00:00:31.169000,0 days 00:00:48.735000,0 days 00:00:29.517000,MEDIUM,,,,,,,2024,GP Belgica,historica
36.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.894000,False,0 days 00:00:31.203000,0 days 00:00:49.042000,0 days 00:00:29.649000,MEDIUM,,,,,,,2024,GP Belgica,historica
37.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.479000,False,0 days 00:00:31.185000,0 days 00:00:48.846000,0 days 00:00:29.448000,MEDIUM,,,,,,,2024,GP Belgica,historica
38.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.406000,False,0 days 00:00:31.139000,0 days 00:00:48.904000,0 days 00:00:29.363000,MEDIUM,,,,,,,2024,GP Belgica,historica
39.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.456000,False,0 days 00:00:31.171000,0 days 00:00:48.788000,0 days 00:00:29.497000,MEDIUM,,,,,,,2024,GP Belgica,historica
40.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.034000,True,0 days 00:00:31.089000,0 days 00:00:48.595000,0 days 00:00:29.350000,MEDIUM,,,,,,,2024,GP Belgica,historica
41.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.131000,False,0 days 00:00:31.156000,0 days 00:00:48.671000,0 days 00:00:29.304000,MEDIUM,,,,,,,2024,GP Belgica,historica
42.0,HUL,27,Haas F1 Team,18.0,0 days 00:01:49.074000,False,0 days 00:00:31.026000,0 days 00:00:48.768000,0 days 00:00:29.280000,MEDIUM,,,,,,,2024,GP Belgica,historica
43.0,HUL,27,Haas F1 Team,19.0,0 days 00:01:49.974000,False,0 days 00:00:31.037000,0 days 00:00:49.867000,0 days 00:00:29.070000,MEDIUM,,,,,,,2024,GP Belgica,historica
44.0,HUL,27,Haas F1 Team,19.0,0 days 00:01:48.954000,True,0 days 00:00:31.003000,0 days 00:00:48.902000,0 days 00:00:29.049000,MEDIUM,,,,,,,2024,GP Belgica,historica
1.0,MAG,20,Haas F1 Team,17.0,,False,,0 days 00:00:53.816000,0 days 00:00:29.735000,MEDIUM,,,,,,,2024,GP Belgica,historica
2.0,MAG,20,Haas F1 Team,17.0,0 days 00:01:51.732000,True,0 days 00:00:31.030000,0 days 00:00:51.129000,0 days 00:00:29.573000,MEDIUM,,,,,,,2024,GP Belgica,historica
3.0,MAG,20,Haas F1 Team,17.0,0 days 00:01:51.314000,True,0 days 00:00:31.019000,0 days 00:00:50.715000,0 days 00:00:29.580000,MEDIUM,,,,,,,2024,GP Belgica,historica
4.0,MAG,20,Haas F1 Team,17.0,0 days 00:01:51.004000,True,0 days 00:00:31.001000,0 days 00:00:50.547000,0 days 00:00:29.456000,MEDIUM,,,,,,,2024,GP Belgica,historica
5.0,MAG,20,Haas F1 Team,17.0,0 days 00:01:50.787000,True,0 days 00:00:30.945000,0 days 00:00:50.445000,0 days 00:00:29.397000,MEDIUM,,,,,,,2024,GP Belgica,historica
6.0,MAG,20,Haas F1 Team,17.0,0 days 00:01:51.355000,False,0 days 00:00:30.907000,0 days 00:00:50.872000,0 days 00:00:29.576000,MEDIUM,,,,,,,2024,GP Belgica,historica
7.0,MAG,20,Haas F1 Team,16.0,0 days 00:01:51.277000,False,0 days 00:00:31.142000,0 days 00:00:50.545000,0 days 00:00:29.590000,MEDIUM,,,,,,,2024,GP Belgica,historica
8.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:51.285000,False,0 days 00:00:31.416000,0 days 00:00:50.129000,0 days 00:00:29.740000,MEDIUM,,,,,,,2024,GP Belgica,historica
9.0,MAG,20,Haas F1 Team,13.0,0 days 00:01:51.189000,False,0 days 00:00:31.338000,0 days 00:00:50.256000,0 days 00:00:29.595000,MEDIUM,,,,,,,2024,GP Belgica,historica
10.0,MAG,20,Haas F1 Team,13.0,0 days 00:01:51.712000,False,0 days 00:00:31.583000,0 days 00:00:50.276000,0 days 00:00:29.853000,MEDIUM,,,,,,,2024,GP Belgica,historica
11.0,MAG,20,Haas F1 Team,12.0,0 days 00:01:51.920000,False,0 days 00:00:31.447000,0 days 00:00:50.031000,0 days 00:00:30.442000,MEDIUM,,,,,,,2024,GP Belgica,historica
12.0,MAG,20,Haas F1 Team,12.0,0 days 00:01:52.134000,False,0 days 00:00:31.489000,0 days 00:00:50.942000,0 days 00:00:29.703000,MEDIUM,,,,,,,2024,GP Belgica,historica
13.0,MAG,20,Haas F1 Team,10.0,0 days 00:01:50.993000,False,0 days 00:00:31.579000,0 days 00:00:49.816000,0 days 00:00:29.598000,MEDIUM,,,,,,,2024,GP Belgica,historica
14.0,MAG,20,Haas F1 Team,9.0,0 days 00:01:50.867000,False,0 days 00:00:31.505000,0 days 00:00:49.682000,0 days 00:00:29.680000,MEDIUM,,,,,,,2024,GP Belgica,historica
15.0,MAG,20,Haas F1 Team,9.0,0 days 00:01:50.743000,True,0 days 00:00:31.560000,0 days 00:00:49.516000,0 days 00:00:29.667000,MEDIUM,,,,,,,2024,GP Belgica,historica
16.0,MAG,20,Haas F1 Team,9.0,0 days 00:01:50.473000,True,0 days 00:00:31.542000,0 days 00:00:49.308000,0 days 00:00:29.623000,MEDIUM,,,,,,,2024,GP Belgica,historica
17.0,MAG,20,Haas F1 Team,12.0,0 days 00:01:54.556000,False,0 days 00:00:31.535000,0 days 00:00:49.458000,0 days 00:00:33.563000,MEDIUM,0 days 01:26:55.467000,0 days 01:27:19.047000,0 days 00:00:23.580000,,,,2024,GP Belgica,historica
18.0,MAG,20,Haas F1 Team,18.0,0 days 00:02:04.382000,False,0 days 00:00:46.199000,0 days 00:00:48.886000,0 days 00:00:29.297000,HARD,,,,,,,2024,GP Belgica,historica
19.0,MAG,20,Haas F1 Team,18.0,0 days 00:01:49.093000,True,0 days 00:00:31.239000,0 days 00:00:48.663000,0 days 00:00:29.191000,HARD,,,,,,,2024,GP Belgica,historica
20.0,MAG,20,Haas F1 Team,18.0,0 days 00:01:49.957000,False,0 days 00:00:31.284000,0 days 00:00:49.316000,0 days 00:00:29.357000,HARD,,,,,,,2024,GP Belgica,historica
21.0,MAG,20,Haas F1 Team,17.0,0 days 00:01:50.385000,False,0 days 00:00:30.947000,0 days 00:00:50.032000,0 days 00:00:29.406000,HARD,,,,,,,2024,GP Belgica,historica
22.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:50.189000,False,0 days 00:00:31.076000,0 days 00:00:49.736000,0 days 00:00:29.377000,HARD,,,,,,,2024,GP Belgica,historica
23.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:49.372000,False,0 days 00:00:31.445000,0 days 00:00:48.623000,0 days 00:00:29.304000,HARD,,,,,,,2024,GP Belgica,historica
24.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:49.208000,False,0 days 00:00:31.422000,0 days 00:00:48.515000,0 days 00:00:29.271000,HARD,,,,,,,2024,GP Belgica,historica
25.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:48.861000,True,0 days 00:00:31.385000,0 days 00:00:48.303000,0 days 00:00:29.173000,HARD,,,,,,,2024,GP Belgica,historica
26.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:49.903000,False,0 days 00:00:31.270000,0 days 00:00:49.518000,0 days 00:00:29.115000,HARD,,,,,,,2024,GP Belgica,historica
27.0,MAG,20,Haas F1 Team,16.0,0 days 00:01:50.071000,False,0 days 00:00:31.078000,0 days 00:00:49.894000,0 days 00:00:29.099000,HARD,,,,,,,2024,GP Belgica,historica
28.0,MAG,20,Haas F1 Team,16.0,0 days 00:01:48.970000,False,0 days 00:00:31.251000,0 days 00:00:48.584000,0 days 00:00:29.135000,HARD,,,,,,,2024,GP Belgica,historica
29.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.846000,True,0 days 00:00:31.068000,0 days 00:00:48.625000,0 days 00:00:29.153000,HARD,,,,,,,2024,GP Belgica,historica
30.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.469000,True,0 days 00:00:31.105000,0 days 00:00:48.247000,0 days 00:00:29.117000,HARD,,,,,,,2024,GP Belgica,historica
31.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:49.229000,False,0 days 00:00:30.997000,0 days 00:00:49.068000,0 days 00:00:29.164000,HARD,,,,,,,2024,GP Belgica,historica
32.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.624000,False,0 days 00:00:31.009000,0 days 00:00:48.371000,0 days 00:00:29.244000,HARD,,,,,,,2024,GP Belgica,historica
33.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.658000,False,0 days 00:00:31.083000,0 days 00:00:48.311000,0 days 00:00:29.264000,HARD,,,,,,,2024,GP Belgica,historica
34.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.522000,False,0 days 00:00:31.080000,0 days 00:00:48.288000,0 days 00:00:29.154000,HARD,,,,,,,2024,GP Belgica,historica
35.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.437000,True,0 days 00:00:30.979000,0 days 00:00:48.210000,0 days 00:00:29.248000,HARD,,,,,,,2024,GP Belgica,historica
36.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:48.701000,False,0 days 00:00:30.982000,0 days 00:00:48.389000,0 days 00:00:29.330000,HARD,,,,,,,2024,GP Belgica,historica
37.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:48.916000,False,0 days 00:00:31.210000,0 days 00:00:48.403000,0 days 00:00:29.303000,HARD,,,,,,,2024,GP Belgica,historica
38.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:48.742000,False,0 days 00:00:31.093000,0 days 00:00:48.455000,0 days 00:00:29.194000,HARD,,,,,,,2024,GP Belgica,historica
39.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:48.906000,False,0 days 00:00:31.080000,0 days 00:00:48.574000,0 days 00:00:29.252000,HARD,,,,,,,2024,GP Belgica,historica
40.0,MAG,20,Haas F1 Team,14.0,0 days 00:01:48.616000,False,0 days 00:00:31.010000,0 days 00:00:48.412000,0 days 00:00:29.194000,HARD,,,,,,,2024,GP Belgica,historica
41.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:49.651000,False,0 days 00:00:31.189000,0 days 00:00:49.338000,0 days 00:00:29.124000,HARD,,,,,,,2024,GP Belgica,historica
42.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.869000,False,0 days 00:00:31.166000,0 days 00:00:48.501000,0 days 00:00:29.202000,HARD,,,,,,,2024,GP Belgica,historica
43.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:48.157000,True,0 days 00:00:31.036000,0 days 00:00:48.028000,0 days 00:00:29.093000,HARD,,,,,,,2024,GP Belgica,historica
44.0,MAG,20,Haas F1 Team,15.0,0 days 00:01:47.848000,True,0 days 00:00:30.979000,0 days 00:00:48.058000,0 days 00:00:28.811000,HARD,,,,,,,2024,GP Belgica,historica
1.0,SAR,2,Williams,20.0,,False,,0 days 00:00:54.416000,0 days 00:00:30.121000,MEDIUM,,,,,,,2024,GP Belgica,historica
2.0,SAR,2,Williams,20.0,0 days 00:01:52.288000,True,0 days 00:00:31.109000,0 days 00:00:51.469000,0 days 00:00:29.710000,MEDIUM,,,,,,,2024,GP Belgica,historica
3.0,SAR,2,Williams,19.0,0 days 00:01:51.366000,True,0 days 00:00:30.942000,0 days 00:00:50.865000,0 days 00:00:29.559000,MEDIUM,,,,,,,2024,GP Belgica,historica
4.0,SAR,2,Williams,19.0,0 days 00:01:50.772000,True,0 days 00:00:31.074000,0 days 00:00:50.261000,0 days 00:00:29.437000,MEDIUM,,,,,,,2024,GP Belgica,historica
5.0,SAR,2,Williams,19.0,0 days 00:01:51.115000,False,0 days 00:00:30.910000,0 days 00:00:50.651000,0 days 00:00:29.554000,MEDIUM,,,,,,,2024,GP Belgica,historica
6.0,SAR,2,Williams,19.0,0 days 00:01:51.282000,False,0 days 00:00:31.159000,0 days 00:00:50.631000,0 days 00:00:29.492000,MEDIUM,,,,,,,2024,GP Belgica,historica
7.0,SAR,2,Williams,18.0,0 days 00:01:51.662000,False,0 days 00:00:31.129000,0 days 00:00:50.815000,0 days 00:00:29.718000,MEDIUM,,,,,,,2024,GP Belgica,historica
8.0,SAR,2,Williams,18.0,0 days 00:01:55.636000,False,0 days 00:00:31.514000,0 days 00:00:50.196000,0 days 00:00:33.926000,MEDIUM,0 days 01:10:17.618000,0 days 01:10:40.885000,0 days 00:00:23.267000,,,,2024,GP Belgica,historica
9.0,SAR,2,Williams,19.0,0 days 00:02:03.886000,False,0 days 00:00:46.046000,0 days 00:00:48.456000,0 days 00:00:29.384000,MEDIUM,,,,,,,2024,GP Belgica,historica
10.0,SAR,2,Williams,19.0,0 days 00:01:49.428000,True,0 days 00:00:31.256000,0 days 00:00:48.823000,0 days 00:00:29.349000,MEDIUM,,,,,,,2024,GP Belgica,historica
11.0,SAR,2,Williams,19.0,0 days 00:01:50.375000,False,0 days 00:00:31.262000,0 days 00:00:49.548000,0 days 00:00:29.565000,MEDIUM,,,,,,,2024,GP Belgica,historica
12.0,SAR,2,Williams,19.0,0 days 00:01:50.202000,False,0 days 00:00:31.282000,0 days 00:00:49.554000,0 days 00:00:29.366000,MEDIUM,,,,,,,2024,GP Belgica,historica
13.0,SAR,2,Williams,18.0,0 days 00:01:50.619000,False,0 days 00:00:31.227000,0 days 00:00:49.712000,0 days 00:00:29.680000,MEDIUM,,,,,,,2024,GP Belgica,historica
14.0,SAR,2,Williams,19.0,0 days 00:01:51.245000,False,0 days 00:00:31.194000,0 days 00:00:50.553000,0 days 00:00:29.498000,MEDIUM,,,,,,,2024,GP Belgica,historica
15.0,SAR,2,Williams,19.0,0 days 00:01:50.515000,False,0 days 00:00:31.508000,0 days 00:00:49.611000,0 days 00:00:29.396000,MEDIUM,,,,,,,2024,GP Belgica,historica
16.0,SAR,2,Williams,18.0,0 days 00:01:50.456000,False,0 days 00:00:31.404000,0 days 00:00:49.613000,0 days 00:00:29.439000,MEDIUM,,,,,,,2024,GP Belgica,historica
17.0,SAR,2,Williams,18.0,0 days 00:01:50.827000,False,0 days 00:00:31.420000,0 days 00:00:49.813000,0 days 00:00:29.594000,MEDIUM,,,,,,,2024,GP Belgica,historica
18.0,SAR,2,Williams,17.0,0 days 00:01:50.814000,False,0 days 00:00:31.396000,0 days 00:00:49.773000,0 days 00:00:29.645000,MEDIUM,,,,,,,2024,GP Belgica,historica
19.0,SAR,2,Williams,17.0,0 days 00:01:50.564000,False,0 days 00:00:31.528000,0 days 00:00:49.588000,0 days 00:00:29.448000,MEDIUM,,,,,,,2024,GP Belgica,historica
20.0,SAR,2,Williams,17.0,0 days 00:01:51.269000,False,0 days 00:00:31.587000,0 days 00:00:50.107000,0 days 00:00:29.575000,MEDIUM,,,,,,,2024,GP Belgica,historica
21.0,SAR,2,Williams,16.0,0 days 00:01:50.872000,False,0 days 00:00:31.535000,0 days 00:00:49.777000,0 days 00:00:29.560000,MEDIUM,,,,,,,2024,GP Belgica,historica
22.0,SAR,2,Williams,16.0,0 days 00:01:53.250000,False,0 days 00:00:31.506000,0 days 00:00:52.051000,0 days 00:00:29.693000,MEDIUM,,,,,,,2024,GP Belgica,historica
23.0,SAR,2,Williams,17.0,0 days 00:01:51.203000,False,0 days 00:00:31.484000,0 days 00:00:50.368000,0 days 00:00:29.351000,MEDIUM,,,,,,,2024,GP Belgica,historica
24.0,SAR,2,Williams,19.0,0 days 00:01:55.713000,False,0 days 00:00:31.386000,0 days 00:00:50.397000,0 days 00:00:33.930000,MEDIUM,0 days 01:40:08.936000,0 days 01:40:32.510000,0 days 00:00:23.574000,,,,2024,GP Belgica,historica
25.0,SAR,2,Williams,19.0,0 days 00:02:03.841000,False,0 days 00:00:46.699000,0 days 00:00:48.197000,0 days 00:00:28.945000,HARD,,,,,,,2024,GP Belgica,historica
26.0,SAR,2,Williams,19.0,0 days 00:01:48.082000,True,0 days 00:00:31.209000,0 days 00:00:47.936000,0 days 00:00:28.937000,HARD,,,,,,,2024,GP Belgica,historica
